state_id,county_name,percent-female,poverty-level,median-age,pop-density,high-school-education,obesity-rate,feel-bad,married,elevation,lat,suicide-rate
CO,Denver,0.499,0.122,34.5,4595.0,0.884,0.163,0.202,0.403,5277.0,39.7621,18.733475158986177
CO,Douglas,0.4348359216769103,0.036160087181391964,32.88064489000708,3260.100451324891,0.8494962155987412,0.138920044011185,0.1758595917051531,0.5496764231801585,4960.640601018985,34.286293302660994,15.210304832403317
CO,Eagle,0.315207759942967,0.05395878070383893,25.808243859232217,1207.5771565598739,0.614637170818121,0.08851368575687528,0.1407872280671434,0.33332653546198876,4821.601546803776,26.960516392663486,23.734754984298547
CO,El Paso,0.43481090351748464,0.10842461211768332,30.21996009864028,2139.89499263623,0.8167539610233929,0.17311080932972564,0.1800540517861424,0.44724260369216023,5250.5503613384935,33.97644966143782,25.456500846643177
CO,Fremont,0.13715768243491014,0.050443291948242444,11.082204410917281,225.45555031693644,0.2551747603331762,0.055658651579443656,0.06121598826549321,0.15298051233694795,1579.9013568023468,10.789684415108177,33.642423095523455
CO,Garfield,0.4232567583979015,0.10886150445702072,29.49544582351655,1943.455539093051,0.7368640790847927,0.13279512278059802,0.19385297903864374,0.47468810570547226,4873.656165747735,34.074607051079646,18.606854088433302
CO,Jefferson,0.36790070452192525,0.07139706346838864,28.01158096299286,2647.542080489217,0.6730836082401865,0.12667393268876448,0.15583324194142728,0.3491057923458913,3939.105147484602,28.94312969673972,18.795258721957214
CO,La Plata,0.5175126588063248,0.1172842975961978,33.240988026688605,2691.385705145782,0.9528933826889681,0.142,0.2090109679188374,0.3898325107394205,6565.709213051823,37.264240412210945,32.380506934825235
CO,Larimer,0.50097034743823,0.12936895137625448,33.552475937555016,3484.0799746170546,0.9513564653148661,0.16330959489993546,0.2049191377134809,0.44776251907388936,5010.398420535243,40.08848569531663,21.222410865874362
CO,Mesa,0.3280509372354577,0.12056931511266981,22.662599266336112,1329.3337928810415,0.5800138912403756,0.12780056435683476,0.13755363405490387,0.31495578667311647,2954.238682629903,25.11188557665175,30.999366821443648
CO,Montrose,0.496864927023441,0.21973206545776205,42.441941618752764,1596.2966828836798,0.8608521892967713,0.16723600176912867,0.22646744803184435,0.52002251216276,5700.913666519239,38.06624981866431,26.325866360329314
CO,Pueblo,0.3924473304571964,0.17036475205283705,29.03129679135245,1874.8247242942412,0.6792281674540718,0.1776003514265594,0.15476517321774091,0.3169960276492024,3553.0762267453388,29.171604217802418,31.23592130950593
CO,Weld,0.4952418073942494,0.11091689571155948,33.31296054026589,3648.276202135619,0.8608913507047382,0.2287632776024101,0.2173132573984501,0.5647054022588428,4744.072670243367,40.12995599977596,16.084928422068522
CT,Fairfield,0.4751231584972735,0.12473226847528093,35.38209656403458,4469.862706368813,0.7751003129424879,0.16684215045340883,0.19269626879161267,0.41231443188322836,177.12621448799445,38.402682732993405,8.316481054740342
CT,Hartford,0.4091970344444815,0.18348357844103613,26.70104816525587,4286.095056699796,0.6171553595637497,0.17181173362772542,0.1674169793066217,0.26398807469390606,122.75406330845357,32.43474311641125,11.950126649005794
CT,Litchfield,0.2619831416849647,0.05192275800300474,24.2679749797758,455.86659251126775,0.46279624118802737,0.11118770946492545,0.11350121345198201,0.2375346411649139,328.67436149312374,22.042428683693515,11.52725097021029
CT,Middlesex,0.36716091353395014,0.08071825530999294,26.644167460732177,811.4684781606369,0.6571751759751637,0.15072169796821688,0.13929256447299665,0.2678703162942243,71.43208434512648,29.678316675375775,12.851110703139343
CT,New Haven,0.4688482076270168,0.1670102221357134,32.34467711916859,4181.025612201827,0.7832374339246309,0.21982499458712326,0.18829398809823222,0.30752585168061625,164.09616330922506,37.93599871206339,11.970689244393824
CT,New London,0.37764940480497866,0.13920889717056226,25.474071025399812,2100.834231854693,0.6302587017873942,0.16300947970185975,0.15279068673565382,0.2648649685216007,72.56586040958099,30.16926174198567,13.00955644846543
CT,Windham,0.061509513150531624,0.027735198656966983,4.954311695579182,404.62076105204255,0.09025123111359822,0.029748237269166204,0.025051147174034696,0.03712937884723,26.39317291550084,4.67568478455512,12.891138631304841
DE,Kent,0.42827999410435297,0.1317658936818316,26.242887147489434,1697.526616389899,0.7215713864596638,0.2542951753954996,0.15573378697062007,0.32101460400903997,31.328780583669065,31.92291517637811,11.87621589829435
DE,New Castle,0.29748304220520866,0.1295806016733751,19.166445198124215,2862.22418668253,0.5077971785937778,0.1506672177628072,0.11297926050108548,0.18307542548999917,54.416010630490035,22.3863867458803,10.896885098598945
DE,Sussex,0.5112486007920664,0.18371862010277218,41.27849474683337,1901.8345334337052,0.803712090465748,0.2796356167970412,0.20005172978103625,0.4928853795044677,28.612558504893133,37.43529027427749,13.314279120547482
FL,Alachua,0.5326754033399378,0.281849432336384,28.34853350945058,2337.8003396546837,0.9229307481837908,0.246,0.1826983866402491,0.2901079347108217,166.721376230462,29.688197124257005,11.987532965715655
FL,Bay,0.3946099672190583,0.12734432073961055,30.261017870900492,1650.7725576687767,0.6781251038566702,0.19075826699095128,0.15537235826396967,0.3494269906491231,16.05754792513256,23.038470296992312,24.51474425674019
FL,Brevard,0.40411211725645513,0.10645886750830032,35.240516944233796,1960.630228984547,0.7297377363064038,0.18700011563752972,0.16184240383738696,0.3675309319272996,17.858406292460653,22.605034529143992,24.102029662469747
FL,Broward,0.5049435617740206,0.1293642517172867,39.39300250380532,5305.621591730916,0.87737955391014,0.20220180827482848,0.1859323022215724,0.4314308351848613,26.547894740964505,25.65402523444128,11.312696357931646
FL,Charlotte,0.3993969605469565,0.07074257138452889,44.17066909677828,2021.8497773908944,0.7107640162128344,0.1842416419575093,0.14728802263268137,0.3909943236944951,15.715903629752546,20.96554779068397,17.029879197727887
